"commentUrl","comments/0/attachments/0/__typename","comments/0/attachments/0/blurred_image/uri","comments/0/attachments/0/cix_screen","comments/0/attachments/0/id","comments/0/attachments/0/image/height","comments/0/attachments/0/image/uri","comments/0/attachments/0/image/width","comments/0/attachments/0/massive_image/height","comments/0/attachments/0/massive_image/width","comments/0/attachments/0/ocrText","comments/0/commentUrl","comments/0/commentsCount","comments/0/date","comments/0/feedbackId","comments/0/id","comments/0/likesCount","comments/0/parentReply/author/__typename","comments/0/parentReply/author/gender","comments/0/parentReply/author/id","comments/0/parentReply/author/name","comments/0/parentReply/id","comments/0/profileId","comments/0/profileName","comments/0/profilePicture","comments/0/profileUrl","comments/0/text","comments/0/threadingDepth","comments/1/attachments/0/__typename","comments/1/attachments/0/blurred_image/uri","comments/1/attachments/0/cix_screen","comments/1/attachments/0/id","comments/1/attachments/0/image/height","comments/1/attachments/0/image/uri","comments/1/attachments/0/image/width","comments/1/attachments/0/massive_image/height","comments/1/attachments/0/massive_image/width","comments/1/attachments/0/ocrText","comments/1/commentUrl","comments/1/commentsCount","comments/1/date","comments/1/feedbackId","comments/1/id","comments/1/likesCount","comments/1/parentReply/author/__typename","comments/1/parentReply/author/gender","comments/1/parentReply/author/id","comments/1/parentReply/author/name","comments/1/parentReply/id","comments/1/profileId","comments/1/profileName","comments/1/profilePicture","comments/1/profileUrl","comments/1/text","comments/1/threadingDepth","comments/2/attachments/0/__typename","comments/2/attachments/0/blurred_image/uri","comments/2/attachments/0/cix_screen","comments/2/attachments/0/id","comments/2/attachments/0/image/height","comments/2/attachments/0/image/uri","comments/2/attachments/0/image/width","comments/2/attachments/0/massive_image/height","comments/2/attachments/0/massive_image/width","comments/2/attachments/0/ocrText","comments/2/commentUrl","comments/2/commentsCount","comments/2/date","comments/2/feedbackId","comments/2/id","comments/2/likesCount","comments/2/parentReply/author/__typename","comments/2/parentReply/author/gender","comments/2/parentReply/author/id","comments/2/parentReply/author/name","comments/2/parentReply/id","comments/2/profileId","comments/2/profileName","comments/2/profilePicture","comments/2/profileUrl","comments/2/text","comments/2/threadingDepth","comments/3/attachments/0/__typename","comments/3/attachments/0/blurred_image/uri","comments/3/attachments/0/cix_screen","comments/3/attachments/0/id","comments/3/attachments/0/image/height","comments/3/attachments/0/image/uri","comments/3/attachments/0/image/width","comments/3/attachments/0/massive_image/height","comments/3/attachments/0/massive_image/width","comments/3/attachments/0/ocrText","comments/3/commentUrl","comments/3/commentsCount","comments/3/date","comments/3/feedbackId","comments/3/id","comments/3/likesCount","comments/3/parentReply/author/__typename","comments/3/parentReply/author/gender","comments/3/parentReply/author/id","comments/3/parentReply/author/name","comments/3/parentReply/id","comments/3/profileId","comments/3/profileName","comments/3/profilePicture","comments/3/profileUrl","comments/3/text","comments/3/threadingDepth","comments/4/attachments/0/__typename","comments/4/attachments/0/blurred_image/uri","comments/4/attachments/0/cix_screen","comments/4/attachments/0/id","comments/4/attachments/0/image/height","comments/4/attachments/0/image/uri","comments/4/attachments/0/image/width","comments/4/attachments/0/massive_image/height","comments/4/attachments/0/massive_image/width","comments/4/attachments/0/ocrText","comments/4/commentUrl","comments/4/commentsCount","comments/4/date","comments/4/feedbackId","comments/4/id","comments/4/likesCount","comments/4/parentReply/author/__typename","comments/4/parentReply/author/gender","comments/4/parentReply/author/id","comments/4/parentReply/author/name","comments/4/parentReply/id","comments/4/profileId","comments/4/profileName","comments/4/profilePicture","comments/4/profileUrl","comments/4/text","comments/4/threadingDepth","comments/5/attachments/0/__typename","comments/5/attachments/0/blurred_image/uri","comments/5/attachments/0/cix_screen","comments/5/attachments/0/id","comments/5/attachments/0/image/height","comments/5/attachments/0/image/uri","comments/5/attachments/0/image/width","comments/5/attachments/0/massive_image/height","comments/5/attachments/0/massive_image/width","comments/5/attachments/0/ocrText","comments/5/commentUrl","comments/5/commentsCount","comments/5/date","comments/5/feedbackId","comments/5/id","comments/5/likesCount","comments/5/parentReply/author/__typename","comments/5/parentReply/author/gender","comments/5/parentReply/author/id","comments/5/parentReply/author/name","comments/5/parentReply/id","comments/5/profileId","comments/5/profileName","comments/5/profilePicture","comments/5/profileUrl","comments/5/text","comments/5/threadingDepth","comments/6/attachments/0/__typename","comments/6/attachments/0/blurred_image/uri","comments/6/attachments/0/cix_screen","comments/6/attachments/0/id","comments/6/attachments/0/image/height","comments/6/attachments/0/image/uri","comments/6/attachments/0/image/width","comments/6/attachments/0/massive_image/height","comments/6/attachments/0/massive_image/width","comments/6/attachments/0/ocrText","comments/6/commentUrl","comments/6/commentsCount","comments/6/date","comments/6/feedbackId","comments/6/id","comments/6/likesCount","comments/6/parentReply/author/__typename","comments/6/parentReply/author/gender","comments/6/parentReply/author/id","comments/6/parentReply/author/name","comments/6/parentReply/id","comments/6/profileId","comments/6/profileName","comments/6/profilePicture","comments/6/profileUrl","comments/6/text","comments/6/threadingDepth","comments/7/attachments/0/__typename","comments/7/attachments/0/blurred_image/uri","comments/7/attachments/0/cix_screen","comments/7/attachments/0/id","comments/7/attachments/0/image/height","comments/7/attachments/0/image/uri","comments/7/attachments/0/image/width","comments/7/attachments/0/massive_image/height","comments/7/attachments/0/massive_image/width","comments/7/attachments/0/ocrText","comments/7/commentUrl","comments/7/commentsCount","comments/7/date","comments/7/feedbackId","comments/7/id","comments/7/likesCount","comments/7/parentReply/author/__typename","comments/7/parentReply/author/gender","comments/7/parentReply/author/id","comments/7/parentReply/author/name","comments/7/parentReply/id","comments/7/profileId","comments/7/profileName","comments/7/profilePicture","comments/7/profileUrl","comments/7/text","comments/7/threadingDepth","date","facebookUrl","id","likesCount","postTitle","text","url","commentsCount","facebookId"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://www.facebook.com/events/2398897857124962/",,
"https://www.facebook.com/hoaloprisonrelic/posts/pfbid02Et3bwmQcz1q8QE8S1LFxBCAyk8CWcmvk1JsTTXpUnHfu9dWtj6M45QRgroWxb5del?comment_id=896501296705885",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-04T04:04:15.000Z","https://www.facebook.com/hoaloprisonrelic/posts/pfbid02Et3bwmQcz1q8QE8S1LFxBCAyk8CWcmvk1JsTTXpUnHfu9dWtj6M45QRgroWxb5del","Y29tbWVudDo5NzExMDI1MzUyNzIwOTFfODk2NTAxMjk2NzA1ODg1","0","[Một đời]

Lần gặp gỡ đầu tiên giữa Bộ trưởng Bộ Ngoại giao Nguyễn Cơ Thạch và phu nhân Phan Thị Phúc diễn ra trong một cuộc họp tại nhà người chú của bà.

Khi ấy, anh Nguyễn Cơ Thạch đang làm Bí thư cho đồng chí Võ Nguyên Giáp, Bộ trưởng Bộ Nội vụ. Còn chị Phan Thị Phúc là Bí thư Phụ nữ Cứu quốc Hoàng Diệu, khu Hoàn Kiếm. Qua nhiều lần gặp gỡ và trò chuyện, chị Phúc dần cảm mến anh Thạch bởi khả năng nói tiếng Pháp xuất sắc, cùng sự hiểu biết sâu rộng về văn chương, hội họa Pháp. Đặc biệt, khi chứng kiến anh Thạch cùng người chú bàn về cách thức tập hợp giới trí thức dưới ngọn cờ cách mạng, sự ngưỡng mộ của chị Phúc càng lớn dần. Từ cảm mến đến yêu lúc nào không hay, chị Phúc đã dành trọn tình cảm cho anh Thạch. Ngày anh Thạch ngỏ lời đặt vấn đề, chị Phúc nhận lời đồng ý.

Lễ cưới của anh chị được tổ chức năm 1947 ở Ủy ban Kháng chiến Hành chính Sơn Tây. Mọi người ăn kẹo, uống nước, hát những bài ca cách mạng rất vui. Thế nhưng, lễ cưới vừa diễn ra vào buổi sáng thì buổi chiều chú rể cùng nhà trai đã phải lên đường làm nhiệm vụ. Hai vợ chồng chưa kịp sống bên nhau ngày nào đã phải chia tay. Mười ngày sau, anh Thạch mới trở lại đón chị Phúc lên Việt Bắc.

Hơn 40 năm gắn bó với ngành Ngoại giao, bên cạnh những cộng sự tâm huyết, Bộ trưởng Nguyễn Cơ Thạch luôn nhận được sự ủng hộ, trợ giúp của người vợ Phan Thị Phúc. Với những kiến thức ngoại giao và vốn ngoại ngữ, phu nhân Phan Thị Phúc đã góp phần không nhỏ vào những thành công của chồng.

Trước khi đi xa do bệnh nặng, Bộ trưởng Nguyễn Cơ Thạch đã nắm chặt tay phu nhân và hôn nhiều lần lên tay vợ như một lời cảm ơn và vĩnh biệt: “Tất cả những thành công của anh đều có sự đóng góp của em, đều có tình yêu của em trong đó”.","lý do chọn học ngành lý luận",,,"971102535272091"
"https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml?comment_id=1951758305768578",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-04T04:49:25.000Z","https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml","Y29tbWVudDo5NzExMzg5Mzg2MDE3ODRfMTk1MTc1ODMwNTc2ODU3OA==","21","Cập nhật lần cuối lúc 11:08 04/02/2026","ủa vào 354 mà ra tới 360 ạ? 🤔 thật nhiều nghi vấn hehee",,,"971138938601784"
"https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml?comment_id=2100241747182513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-04T04:37:16.000Z","https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml","Y29tbWVudDo5NzExMzg5Mzg2MDE3ODRfMjEwMDI0MTc0NzE4MjUxMw==","42","Cập nhật lần cuối lúc 11:08 04/02/2026","có những bài học lịch sử còn quý hơn vàng 🤔",,,"971138938601784"
"https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml?comment_id=904697218747675",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-04T04:38:05.000Z","https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml","Y29tbWVudDo5NzExMzg5Mzg2MDE3ODRfOTA0Njk3MjE4NzQ3Njc1","26","Cập nhật lần cuối lúc 11:08 04/02/2026","Vậy thay vì đứng đợi mua 1 chỉ vàng thì tôi có thể đi Hoả Lò được 1 năm",,"2","971138938601784"
"https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml?comment_id=1656529669094079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-05T00:39:41.000Z","https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml","Y29tbWVudDo5NzExMzg5Mzg2MDE3ODRfMTY1NjUyOTY2OTA5NDA3OQ==","1","Cập nhật lần cuối lúc 11:08 04/02/2026","Thêm 6 nhân viên bảo vệ hay 6 diễn viên đóng vai tù nhân thế shop",,,"971138938601784"
"https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml?comment_id=2365612137289557",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-04T04:49:12.000Z","https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml","Y29tbWVudDo5NzExMzg5Mzg2MDE3ODRfMjM2NTYxMjEzNzI4OTU1Nw==","2","Cập nhật lần cuối lúc 11:08 04/02/2026","Rồi 6 người đứng cửa hả 🤣",,,"971138938601784"
"https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml?comment_id=936635408835992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-04T05:36:12.000Z","https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml","Y29tbWVudDo5NzExMzg5Mzg2MDE3ODRfOTM2NjM1NDA4ODM1OTky","0","Cập nhật lần cuối lúc 11:08 04/02/2026","Thế cũng nghĩ ra đc 🙏🙏🙏",,,"971138938601784"
"https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml?comment_id=1999724737615516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-04T04:39:41.000Z","https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml","Y29tbWVudDo5NzExMzg5Mzg2MDE3ODRfMTk5OTcyNDczNzYxNTUxNg==","4","Cập nhật lần cuối lúc 11:08 04/02/2026","Em lạy đội content 1 lạy :))",,,"971138938601784"
"https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml?comment_id=918340467399226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-02-04T04:44:11.000Z","https://www.facebook.com/hoaloprisonrelic/posts/pfbid02A3V5X7Vc17MhmpZnaTdNKwP9MwZkTYAJpWrDVpoTPAkqAcNWazE4qVXFsYo9Pw7Ml","Y29tbWVudDo5NzExMzg5Mzg2MDE3ODRfOTE4MzQwNDY3Mzk5MjI2","2","Cập nhật lần cuối lúc 11:08 04/02/2026","Eooo ôi người đâu ban thưởng cho đội content này",,,"971138938601784"
